GeneID,Symbol,Score,P-value
1102,RCBTB2,0.158594961,0.461017609
196074,METTL15,-0.29597884,0.461184806
729359,PLIN4,1.102089543,0.461241098
387712,ENO4,0.352407483,0.461340334
26054,SENP6,0.118591672,0.461351662
54814,QPCTL,-0.155560683,0.461412834
8531,YBX3,-0.131602048,0.461432681
9442,MED27,-0.179047553,0.461496914
9559,VPS26A,-0.132040748,0.461676996
112464,CAVIN3,0.241012946,0.461811325
221443,OARD1,-0.282539725,0.461827532
58,ACTA1,-0.630025134,0.462001131
375298,CERKL,0.872068543,0.462381124
7844,RNF103,-0.124755789,0.46242089
84229,DRC7,0.244290459,0.462523887
2766,GMPR,-0.193432815,0.462621061
51660,MPC1,0.441158968,0.462652213
51092,SIDT2,0.129801959,0.462682248
5933,RBL1,0.429307174,0.462701396
9792,SERTAD2,0.181389704,0.462788794
5528,PPP2R5D,0.106035303,0.46296014
6118,RPA2,-0.242772038,0.462983942
7471,WNT1,0.789810171,0.463210228
123016,TTC8,0.225320952,0.463322319
162239,ZFP1,0.221959583,0.463389481
10039,PARP3,0.204484006,0.463479994
79959,CEP76,-0.252765426,0.46348132
6721,SREBF2,0.116002913,0.463512057
7776,ZNF236,0.157347431,0.463687436
5636,PRPSAP2,0.208867799,0.463718472
9068,ANGPTL1,1.337528925,0.463804927
84631,SLITRK2,0.145563185,0.463809825
3032,HADHB,0.252685946,0.46381146
10623,POLR3C,0.204169947,0.46391857
114879,OSBPL5,0.201331638,0.463985198
5959,RDH5,-0.489979025,0.464159895
5095,PCCA,0.141536381,0.464165016
10858,CYP46A1,-0.113449466,0.464268794
23511,NUP188,-0.198533805,0.464317774
10956,OS9,-0.105340949,0.464417558
79697,RIOX1,-0.185484455,0.464568106
3329,HSPD1,-0.12492139,0.464676446
11231,SEC63,-0.1204469,0.46473219
115399,LRRC56,0.267920588,0.464947719
51398,WDR83OS,-0.204489053,0.465053907
220929,ZNF438,0.313167924,0.465077621
2176,FANCC,-0.30088415,0.465182035
134548,SOWAHA,0.141623791,0.465314435
23168,RTF1,-0.135014498,0.465450902
91289,LMF2,-0.17015085,0.465555771
89927,BMERB1,0.097000287,0.465599876
6787,NEK4,0.174480726,0.465857767
7448,VTN,0.268740422,0.465902309
26520,TIMM9,-0.211043087,0.466176087
128344,CIMAP3,-0.414095946,0.466350359
9371,KIF3B,0.103434471,0.466427603
1478,CSTF2,-0.10739991,0.466432733
9134,CCNE2,-0.379708428,0.46649386
55030,FBXO34,-0.121282741,0.46654754
64856,VWA1,-0.264382786,0.466563824
64211,LHX5,-0.883591384,0.466691651
54829,ASPN,1.111648231,0.466741201
10257,ABCC4,0.699725824,0.466821462
4245,MGAT1,-0.122094866,0.466971927
79020,C7ORF25,0.170178413,0.467020212
6776,STAT5A,-0.72406982,0.467279208
255919,CNEP1R1,-0.172700043,0.467352044
80114,BICC1,0.2148172,0.467488005
28991,COMMD5,-0.214118348,0.467594556
5476,CTSA,-0.119661475,0.467595632
119391,GSTO2,-0.541060205,0.467604717
253260,RICTOR,0.157043085,0.467735458
1616,DAXX,-0.175706277,0.468087585
1271,CNTFR,0.164076288,0.468091283
348093,RBPMS2,-0.416196052,0.468202364
256076,COL6A5,0.326056615,0.468235935
22985,ACIN1,-0.145112012,0.468289097
60343,FAM3A,-0.191740859,0.468322327
92335,STRADA,0.185045947,0.4683397
6376,CX3CL1,-0.104917232,0.46842338
29959,NRBP1,-0.119415939,0.46845718
80023,NRSN2,0.193817053,0.468572906
7049,TGFBR3,0.219263463,0.468575853
9563,H6PD,-0.209775973,0.468589852
6426,SRSF1,0.117770734,0.468669415
134637,ADAT2,0.367664088,0.468764602
5096,PCCB,0.1298024,0.46878114
51422,PRKAG2,-0.1145097,0.468854464
84126,ATRIP,-0.214699782,0.469027021
10382,TUBB4A,0.09970485,0.469091151
79652,TMEM204,-1.057363739,0.469111332
56899,ANKS1B,0.096413835,0.469147638
10300,KATNB1,0.138702113,0.469153065
54621,VSIG10,0.496592466,0.469183695
727936,GXYLT2,-0.223417544,0.469224
27068,PPA2,-0.193319317,0.469235713
5879,RAC1,-0.112234708,0.469325875
55614,KIF16B,0.215698667,0.46934458
57497,LRFN2,0.137956502,0.469400974
164592,CCDC116,0.332898426,0.46941833
3337,DNAJB1,-0.126029123,0.469462537
91603,ZNF830,-0.177112477,0.469511112
4839,NOP2,-0.141975622,0.469570421
55339,WDR33,0.119455582,0.469574249
3728,JUP,-0.133773961,0.469758855
84284,NTPCR,-0.198884796,0.469762805
284358,MAMSTR,-0.588786604,0.469780317
57563,KLHL8,-0.132169977,0.469793496
79990,PLEKHH3,-0.254007407,0.469879412
2887,GRB10,-0.116532583,0.469901867
23200,ATP11B,-0.177591694,0.469974394
84890,ADO,-0.122348996,0.470071521
23539,SLC16A8,0.663938658,0.470158933
5605,MAP2K2,-0.13281867,0.470372011
4521,NUDT1,-0.34613045,0.470557218
401236,STMND1,-1.177901331,0.470606559
63979,FIGNL1,-0.484004606,0.470672724
643866,CBLN3,0.778613351,0.470709626
84065,TMEM222,-0.12205424,0.470798069
138311,DIPK1B,-0.119281607,0.470818128
54919,DNAAF5,-0.213975379,0.470855532
79665,DHX40,0.146455055,0.470859412
55080,TAPBPL,0.417086217,0.470891064
246329,STAC3,-0.649764869,0.471001149
57794,SUGP1,-0.139926645,0.471068145
961,CD47,-0.113946371,0.471083944
92715,DPH7,-0.178184566,0.471206931
550631,CCDC157,0.162480199,0.47120839
54707,GPN2,-0.259369536,0.47122342
80194,TMEM134,-0.172754476,0.471291873
10234,LRRC17,-0.837404017,0.471480834
9410,SNRNP40,-0.156851529,0.471511387
51291,GMIP,-0.356230287,0.471610152
57122,NUP107,-0.183506234,0.471668643
152503,SH3D19,0.180731044,0.471713506
55656,INTS8,-0.22789888,0.471753612
9757,KMT2B,0.189953176,0.471762616
8773,SNAP23,0.232144113,0.471779626
3381,IBSP,-0.55456829,0.471799719
7879,RAB7A,-0.099269149,0.471860832
2257,FGF12,-0.103016621,0.471979832
64924,SLC30A5,0.149556345,0.472111465
7728,ZNF175,0.157306276,0.472133431
25776,CBY1,-0.139345275,0.472226232
55650,PIGV,0.212507887,0.472234308
2039,DMTN,-0.100740603,0.472243226
9862,MED24,0.114156106,0.472330092
10009,ZBTB33,0.130501277,0.472378577
81543,LRRC3,-0.176987492,0.472454794
55002,TMCO3,0.270075971,0.472464693
146861,SLC35G3,1.050175006,0.472537626
7128,TNFAIP3,-0.293268136,0.472548554
3604,TNFRSF9,-0.712775394,0.472643094
26235,FBXL4,-0.233516742,0.472756034
51426,POLK,0.229838916,0.472782386
163933,FAM43B,-0.159220047,0.472873468
56848,SPHK2,-0.141430888,0.472926759
25913,POT1,-0.22423504,0.473035907
117248,GALNT15,-0.64629589,0.47313924
54457,TAF7L,-1.11437504,0.47319876
79701,OGFOD3,-0.290039998,0.473274274
9689,BZW1,-0.099039692,0.473374122
284004,HEXD,0.201291909,0.473518635
344838,PAQR9,0.12547573,0.473530136
51433,ANAPC5,-0.106916767,0.473648085
891,CCNB1,-0.72473357,0.473668973
2020,EN2,-1.301961905,0.473825265
3294,HSD17B2,-1.15818445,0.474122389
255239,ANKK1,0.772159988,0.474198685
65080,MRPL44,-0.159883585,0.47446821
8455,ATRN,0.100243621,0.474515498
83695,RHNO1,-0.198248967,0.474773492
5274,SERPINI1,0.124754263,0.474791275
157922,CAMSAP1,0.125343177,0.474910342
6742,SSBP1,0.236492463,0.474951344
10396,ATP8A1,0.105698401,0.474984415
9203,ZMYM3,0.111997057,0.475147053
23460,ABCA6,0.612461085,0.475244566
5577,PRKAR2B,0.105837762,0.475303897
3684,ITGAM,-1.002235301,0.47547728
2175,FANCA,0.464697336,0.475502301
25973,PARS2,0.238301744,0.475502468
117584,RFFL,-0.34080946,0.475577611
7077,TIMP2,0.091503801,0.475614053
92181,UBTD2,-0.136688675,0.475630316
10181,RBM5,0.116089591,0.475874549
80726,IQCN,-0.998391472,0.476020274
8526,DGKE,0.149730447,0.476052169
79165,LENG1,-0.208220825,0.476281301
1479,CSTF3,-0.138683777,0.476426277
339,APOBEC1,-0.225474695,0.476517486
8625,RFXANK,-0.228507722,0.476761688
90233,ZNF551,0.227319493,0.476980887
51528,JKAMP,-0.161563281,0.476996821
84912,SLC35B4,0.124696785,0.477008175
2662,GDF10,0.254549587,0.477144333
83700,JAM3,0.185917631,0.477354823
135154,SDHAF4,-0.243081481,0.477536803
8840,CCN4,-0.610137517,0.477567678
2173,FABP7,0.456823779,0.477609952
4799,NFX1,-0.115808175,0.477670531
84272,YIPF4,-0.166338341,0.477772271
2909,ARHGAP35,0.120766025,0.477775304
7409,VAV1,-1.265161487,0.477887501
29099,COMMD9,-0.180595702,0.477941598
268,AMH,0.895418021,0.478054243
1859,DYRK1A,0.125875775,0.478176425
6598,SMARCB1,-0.131558183,0.478412865
10527,IPO7,0.100458885,0.478493482
79650,USB1,-0.206566436,0.478520821
23014,FBXO21,0.098098448,0.47856877
9340,GLP2R,0.587367556,0.478856317
9921,RNF10,0.093721076,0.478908539
2531,KDSR,-0.156518691,0.478956121
4909,NTF4,-1.439188958,0.479009275
56140,PCDHA8,0.686692918,0.479018823
93550,ZFAND4,0.320673022,0.479030527
7023,TFAP4,0.448976999,0.479075861
94235,GNG8,-1.367601013,0.47918056
83658,DYNLRB1,-0.14501084,0.479369395
4864,NPC1,0.174994748,0.479377016
8702,B4GALT4,0.163973247,0.479637342
27181,SIGLEC8,1.222552718,0.479641858
64219,PJA1,-0.102795143,0.479643348
9191,DEDD,-0.146828306,0.47965031
2207,FCER1G,-0.881465067,0.479672819
1381,CRABP1,-0.341136801,0.479673186
221927,BRAT1,0.187811362,0.479774042
57150,SMIM8,-0.201195898,0.479797188
728294,D2HGDH,0.236753833,0.479882962
171017,ZNF384,0.1656831,0.479897997
22982,DIP2C,-0.142538338,0.479944456
342977,NANOS3,-0.822553007,0.479994759
54852,PAQR5,1.166352612,0.480023486
4034,LRCH4,0.297295477,0.480064939
150771,ITPRIPL1,0.393775787,0.480072653
200728,TMEM17,-0.28893477,0.480151398
1179,CLCA1,-1.47326562,0.480229859
10495,ENOX2,-0.158754067,0.480265394
1662,DDX10,-0.142996839,0.480269883
55110,MAGOHB,-0.353431782,0.480318896
3631,INPP4A,0.106552837,0.480360578
100129583,FAM47E,0.444862158,0.480462182
112495,GTF3C6,0.178846552,0.480488245
124790,HEXIM2,0.193697543,0.480575068
283459,GATC,0.151784379,0.480588907
93594,TBC1D31,-0.268772368,0.48061245
160857,CCDC122,0.394909417,0.480850404
3762,KCNJ5,-1.05185668,0.480911591
5191,PEX7,-0.19256389,0.481001841
254122,SNX32,-0.139829335,0.481003575
79810,PTCD2,-0.145303043,0.481150252
26115,TANC2,0.117866656,0.481224048
51455,REV1,0.168175434,0.481257584
26608,TBL2,-0.153817478,0.481336218
58506,SCAF1,0.110871837,0.481349774
3787,KCNS1,-0.326936244,0.481350833
10270,AKAP8,0.136875848,0.481382933
441518,RTL8B,-0.159501982,0.481559619
26528,DAZAP1,-0.156211162,0.481731478
5159,PDGFRB,0.238005969,0.481961799
9403,SELENOF,-0.145769345,0.482444313
1840,DTX1,0.135646727,0.482493075
64925,CCDC71,-0.136557381,0.482551697
7755,ZNF205,-0.157610182,0.482776004
54733,SLC35F2,-0.344297362,0.48277661
80232,WDR26,0.104954466,0.482984922
285588,EFCAB9,-1.43341863,0.483111545
1806,DPYD,0.217913558,0.483164946
113829,SLC35A4,0.13254277,0.483299779
84197,POMK,0.129123473,0.483402655
9641,IKBKE,-0.395416808,0.483731796
80000,GREB1L,0.279226453,0.483786577
81567,TXNDC5,-0.114542041,0.483902159
134549,SHROOM1,0.77349488,0.483956741
89890,KBTBD6,-0.521064966,0.484208364
26164,MTG2,-0.343089965,0.484373795
6878,TAF6,-0.152810936,0.484566772
57223,PPP4R3B,0.126481115,0.484586272
518,ATP5MC3,-0.151008623,0.484614568
5717,PSMD11,-0.1206804,0.484723752
4621,MYH3,1.005218594,0.484847676
57169,ZNFX1,0.142819946,0.484862733
1399,CRKL,0.149934494,0.485126819
25903,OLFML2B,-0.307556278,0.485249757
4249,MGAT5,0.14462599,0.485268681
25828,TXN2,-0.122398806,0.485275805
6429,SRSF4,-0.111381277,0.485316416
142,PARP1,-0.109659105,0.485316772
2534,FYN,-0.098190974,0.485409508
3145,HMBS,-0.237084366,0.485679769
4327,MMP19,0.222354394,0.485864892
375940,DMBT1L1,-1.367081123,0.485904644
84623,KIRREL3,-0.109142806,0.485935989
10150,MBNL2,0.094116115,0.485943373
56163,RNF17,-0.973455522,0.486012087
84128,WDR75,-0.147881449,0.486062408
440077,ZNF705A,-1.038032114,0.486172111
128710,SLX4IP,0.200586002,0.486172603
8318,CDC45,-0.435771945,0.486302549
652,BMP4,-0.294658202,0.486334781
3305,HSPA1L,0.321242048,0.486387116
359948,IRF2BP2,0.129864651,0.486403103
8019,BRD3,0.105093803,0.486521122
3663,IRF5,-0.698849673,0.486549634
10531,PITRM1,0.143838026,0.486698505
10324,KLHL41,-1.254625045,0.486736509
12,SERPINA3,-0.131725483,0.486791635
58158,NEUROD4,-1.156594099,0.486811098
53635,PTOV1,-0.123441908,0.48683342
150468,CKAP2L,-0.42156337,0.486906562
5638,PRRG1,-0.448424222,0.486982881
79802,HHIPL2,1.062456937,0.487072287
79074,C2ORF49,0.128498225,0.487081264
9778,KIAA0232,0.10109006,0.487194575
8934,RAB29,-0.358111596,0.487256509
23312,DMXL2,0.102798669,0.487326391
85300,ATCAY,-0.09311428,0.487354712
55061,SUSD4,-0.112117906,0.487487764
245806,VGLL2,-1.113067454,0.487498991
596,BCL2,0.147636663,0.487500208
4013,VWA5A,0.15694508,0.487660148
10965,ACOT2,0.218478302,0.487719138
2690,GHR,0.194040124,0.487783531
6573,SLC19A1,-0.204491155,0.487858903
23396,PIP5K1C,-0.104163533,0.487957512
55719,SLF2,0.162171052,0.488248407
8879,SGPL1,-0.134534934,0.488476411
7984,ARHGEF5,-0.339444297,0.488493138
6138,RPL15,-0.157954219,0.488515133
56999,ADAMTS9,0.284203807,0.488536522
83990,BRIP1,-1.042781121,0.488615887
85409,NKD2,0.247751338,0.488709762
1508,CTSB,-0.095194157,0.488712288
3422,IDI1,-0.342201071,0.488715318
100131244,ANKRD63,0.177712846,0.488756573
93587,TRMT10A,-0.216965727,0.488800648
57683,ZDBF2,-0.155714041,0.489133373
4670,HNRNPM,-0.131040041,0.48920062
2323,FLT3LG,-0.835024472,0.489232548
55781,RIOK2,-0.159995404,0.489341291
26985,AP3M1,0.132650996,0.489410469
2863,GPR39,0.126693314,0.48947717
150383,CDPF1,-0.23986731,0.489506189
51063,CALHM2,0.339717363,0.489557772
83937,RASSF4,0.215388574,0.489673786
23246,BOP1,-0.115203436,0.489815342
120114,FAT3,-0.175183503,0.489901407
114294,LACTB,-0.170142721,0.48991548
79660,PPP1R3B,-0.468108216,0.489921676
100506658,OCLN,0.284965044,0.489954838
53354,PANK1,0.152003281,0.489978263
80011,PSME3IP1,-0.127260647,0.490043458
646862,RNF225,0.696715861,0.490163889
79783,SUGCT,0.445635719,0.490274765
11255,HRH3,0.171538885,0.49031261
8759,ADAM1A,0.408373078,0.490321295
100287932,TIMM23,0.434616099,0.490473066
29880,ALG5,0.189623122,0.490507908
400961,PAIP2B,-0.111114183,0.490745798
169792,GLIS3,0.193088817,0.490987732
8294,H4C9,0.647122081,0.491151183
54765,TRIM44,0.097432862,0.491198443
8904,CPNE1,-0.139690194,0.491455089
85464,SSH2,0.118224606,0.491825472
157769,FAM91A1,-0.119534085,0.49192877
6095,RORA,0.145201002,0.491985794
90139,TSPAN18,-0.183793789,0.492090756
55765,INAVA,0.997287357,0.492160035
392255,GDF6,-0.747965478,0.492177315
196483,EEF2KMT,0.2764149,0.492185796
22879,MON1B,0.138291972,0.492526881
9768,PCLAF,-0.563028781,0.492660058
57096,RPGRIP1,0.720687897,0.492728391
64210,MMS19,-0.155386375,0.492804226
55319,TMA16,-0.350402264,0.492903671
29965,CDIP1,-0.102136778,0.49297171
644890,MEIG1,0.343562946,0.493170829
29100,TMEM208,0.236610266,0.493275209
373156,GSTK1,0.337642805,0.493383057
920,CD4,0.377542099,0.493455153
4320,MMP11,-0.384912354,0.493557957
375056,MIA3,0.119606751,0.493612796
117155,CATSPER2,-0.346784607,0.493628461
3960,LGALS4,-0.719672429,0.493704284
25884,CHRDL2,-1.455560213,0.493710426
79172,CENPO,0.323652558,0.493776264
23057,NMNAT2,-0.100179809,0.493783359
4137,MAPT,0.086758443,0.493818302
147381,CBLN2,-0.197471684,0.493870032
56128,PCDHB8,0.294566607,0.493908098
135293,PM20D2,0.197856885,0.4939134
116143,DNAAF10,0.215285544,0.493952902
3359,HTR3A,-0.238274985,0.494003333
8991,SELENBP1,0.32010385,0.494034657
138046,RALYL,-0.138458047,0.494090978
23761,PISD,0.130186505,0.494322867
140679,SLC32A1,-0.096486848,0.494382273
84108,PCGF6,-0.37842021,0.494417111
10352,WARS2,0.236624504,0.494419798
4690,NCK1,0.174979797,0.49468466
1185,CLCN6,-0.12647013,0.494709149
9618,TRAF4,0.155767269,0.494749067
54107,POLE3,-0.258611007,0.494774629
4701,NDUFA7,-0.144439657,0.494809987
51135,IRAK4,0.423655072,0.494961713
4185,ADAM11,0.114260091,0.494981945
55737,VPS35,-0.094786074,0.494999289
10642,IGF2BP1,-0.689754664,0.495189103
5915,RARB,0.129196978,0.495208098
22897,CEP164,0.167606284,0.49521382
57175,CORO1B,-0.116972393,0.495279993
4093,SMAD9,0.22457138,0.495403568
6586,SLIT3,0.166804295,0.495411669
6660,SOX5,0.16805032,0.495554164
5475,PPEF1,-0.448171721,0.495638894
345630,FBLL1,-0.156777506,0.495643311
220323,OAF,0.164276722,0.495734833
57556,SEMA6A,-0.135934711,0.495745943
26168,SENP3,-0.123870189,0.495802323
3714,JAG2,-0.204962824,0.495809547
4051,CYP4F3,0.263206366,0.495892549
83690,CRISPLD1,-1.02372996,0.495950395
253558,LCLAT1,0.119463274,0.495968016
55768,NGLY1,0.162171683,0.496094371
5289,PIK3C3,-0.148397669,0.496126432
1603,DAD1,-0.143456005,0.496241465
203102,ADAM32,-1.181714203,0.496272497
5794,PTPRH,-0.567280638,0.496278808
112812,FDX2,-0.323718462,0.49637602
54065,SMIM11,-0.274745451,0.496509351
64847,SPATA20,-1.755381578,0.496520352
30836,DNTTIP2,-0.136929578,0.496687138
9205,ZMYM5,0.139215702,0.496708024
84223,IQCG,0.180213996,0.496767923
9814,SFI1,0.342031974,0.496826579
10385,BTN2A2,-0.92124423,0.496827552
1892,ECHS1,0.12060371,0.49714181
130557,ZNF513,-0.1635062,0.497438518
6907,TBL1X,0.117973415,0.497537061
79621,RNASEH2B,-0.29781413,0.497715011
84337,ELOF1,-0.163443934,0.497783128
84265,POLR3GL,-0.196392365,0.497930216
118429,ANTXR2,-0.306916383,0.497982433
23432,GPR161,0.192087065,0.498083486
100131827,ZNF717,0.218654922,0.498358971
29074,MRPL18,-0.159125962,0.498474433
5091,PC,0.11391462,0.49866035
51094,ADIPOR1,-0.104601305,0.498668863
79778,MICALL2,-0.25534994,0.498684608
701,BUB1B,-0.371582404,0.498703934
89894,TMEM116,-0.383508107,0.498722063
9525,VPS4B,-0.128894994,0.498879936
10521,DDX17,0.096230054,0.499028897
1591,CYP24A1,-1.193051552,0.499106725
552,AVPR1A,-0.543117862,0.499144524
940,CD28,-1.527295523,0.499148322
2166,FAAH,0.138002046,0.499219215
128674,PROKR2,0.213091197,0.499699654
55696,RBM22,-0.14625291,0.499876195
51002,TPRKB,0.135027424,0.499910587
4041,LRP5,0.178158072,0.499954524
1717,DHCR7,0.107631367,0.499974667
56129,PCDHB7,0.174074764,0.500016013
9859,CEP170,-0.113183607,0.500072659
152206,CCDC13,0.257945431,0.500105813
323,APBB2,0.140777841,0.500140827
162333,MARCHF10,-0.705389306,0.500232406
29957,SLC25A24,-0.363577541,0.500301132
2962,GTF2F1,-0.111194156,0.500444836
26001,RNF167,0.123119301,0.500561477
286464,CFAP47,0.457158314,0.500619154
63915,BLOC1S5,-0.18803651,0.500780777
9683,N4BP1,0.142884528,0.500786679
729967,MORN2,-0.203045239,0.500819907
845,CASQ2,0.675495627,0.500972477
126520,PLK5,0.452656149,0.50098272
7189,TRAF6,0.171811959,0.501035862
342865,VSTM2B,0.119907187,0.501070188
154810,AMOTL1,0.143783503,0.501106162
115294,PCMTD1,0.105546104,0.50115713
1062,CENPE,-0.301620623,0.501258751
2189,FANCG,0.270508733,0.50128033
92241,RCSD1,-0.327555062,0.501299705
55175,KLHL11,0.324462336,0.501316418
127495,LRRC39,-0.870990316,0.501390389
27120,DKKL1,-1.200010515,0.501515356
100130890,TSTD3,-0.198830201,0.501520748
58189,WFDC1,0.535239467,0.50152386
2842,GPR19,-0.155437764,0.501593305
11155,LDB3,-0.350014388,0.501651838
9695,EDEM1,-0.208086711,0.501685517
54505,DHX29,0.134430283,0.501703234
1149,CIDEA,-0.623051468,0.501724967
54840,APTX,-0.144426108,0.501811131
55138,FAM90A1,0.882124942,0.501881404
9392,TGFBRAP1,0.124008288,0.501903985
23145,SSPOP,-1.303214945,0.501939571
56145,PCDHA3,0.160425227,0.501972363
100124696,TEC,-0.348805795,0.502125887
4801,NFYB,-0.123947175,0.502232741
64708,COPS7B,-0.143272326,0.502248151
860,RUNX2,-0.470773343,0.50261634
79068,FTO,0.093498439,0.502795489
84312,BRMS1L,0.120307379,0.502829887
65267,WNK3,0.143604884,0.502885564
92170,MTG1,-0.208976056,0.502902858
1301,COL11A1,-0.195837992,0.502910441
83659,TEKT1,0.288168568,0.50308676
57002,YAE1,-0.198835224,0.503273504
100505385,IQCJ-SCHIP1,0.290534354,0.50329785
55164,SHQ1,-0.27594153,0.503325135
114971,PTPMT1,-0.165520324,0.503490744
100137047,JMJD7,-0.489814912,0.50353495
55848,PLGRKT,-0.210811237,0.503675343
54585,LZTFL1,0.125459042,0.503713427
92162,TMEM88,-0.458915338,0.503828239
5613,PRKX,-0.160154977,0.503898726
26472,PPP1R14B,-0.214448654,0.504034906
4160,MC4R,-0.23898683,0.504129462
1133,CHRM5,0.511537617,0.504179737
50813,COPS7A,-0.101748023,0.504245974
54821,ERCC6L,-0.594974635,0.504260231
4007,PRICKLE3,-1.169347308,0.504440513
80006,TRAPPC13,-0.129079772,0.504529574
834,CASP1,0.395393299,0.504823836
55791,LRIF1,-0.192404564,0.50490094
1069,CETN2,-0.178869845,0.505091163
10691,GMEB1,-0.154536672,0.50541463
30850,CDR2L,-0.191543191,0.505638613
56931,DUS3L,0.125748462,0.505843702
5930,RBBP6,0.097641886,0.50594787
57568,SIPA1L2,-0.156198459,0.506163177
100131755,ARMCX4,-0.114965714,0.506389527
259266,ASPM,-0.450361347,0.506463354
55860,ACTR10,-0.121973453,0.506477501
23303,KIF13B,0.188029662,0.506588143
22980,TCF25,-0.082519581,0.506705187
80263,TRIM45,-0.18827115,0.506951279
92979,MARCHF9,-0.129577104,0.506970629
5119,CHMP1A,-0.097554327,0.507086362
56904,SH3GLB2,-0.125828759,0.507171918
55326,AGPAT5,-0.109797316,0.507213501
7756,ZNF207,-0.111973496,0.507302221
11277,TREX1,-0.381136838,0.507376648
389856,USP27X,-0.147961101,0.507399732
3983,ABLIM1,0.105989148,0.507442019
6495,SIX1,-0.924044153,0.507491896
2491,CENPI,-0.530662876,0.507792208
4582,MUC1,0.58998768,0.507805377
79613,TANGO6,0.237873205,0.507813598
51693,TRAPPC2L,-0.179942641,0.507840576
9496,TBX4,-1.454904183,0.507863782
54440,SASH3,-1.306297504,0.507973738
4149,MAX,0.127657449,0.508013076
11194,ABCB8,0.119337876,0.508214951
26268,FBXO9,-0.131673933,0.508250507
128239,IQGAP3,-0.490704273,0.508438302
3937,LCP2,0.570203693,0.508503918
10111,RAD50,0.169147881,0.50852421
23306,NEMP1,0.338466878,0.508628496
29104,N6AMT1,0.157507417,0.508659692
30818,KCNIP3,-0.10964949,0.50870505
5118,PCOLCE,-0.236197945,0.508818194
27106,ARRDC2,-0.215237946,0.508820271
3516,RBPJ,-0.190049415,0.508913377
79002,TRIR,-0.180238305,0.508964311
54984,PINX1,-0.333953104,0.508971765
2588,GALNS,-0.202902507,0.509034948
11319,ECD,-0.122871259,0.50914833
3690,ITGB3,-0.413693499,0.509249364
79955,PDZD7,-0.456615655,0.509456813
9278,ZBTB22,-0.131348671,0.509711994
11200,CHEK2,-0.438291083,0.509870278
116151,FAM210B,-0.139215879,0.510084949
126133,ALDH16A1,-0.319865505,0.510107606
150368,PHETA2,-0.537989678,0.510132085
84915,FAM222A,0.22388469,0.51015382
9223,MAGI1,-0.102741989,0.510201967
7026,NR2F2,0.158203223,0.510511925
610,HCN2,-0.116678227,0.510752404
57805,CCAR2,0.104130743,0.510794171
3588,IL10RB,-0.318715083,0.51087456
79930,DOK3,-0.360765035,0.510886758
399694,SHC4,-0.254677927,0.510925046
54499,TMCO1,-0.136515377,0.510953814
64779,MTHFSD,-0.144019338,0.511104083
5290,PIK3CA,-0.106411123,0.511130521
54716,SLC6A20,0.98057174,0.511337088
221935,SDK1,-0.226564365,0.511341075
6879,TAF7,-0.184740995,0.51137169
55668,GPATCH2L,-0.117777258,0.511380197
10392,NOD1,0.397524217,0.511383751
81608,FIP1L1,-0.100396659,0.511422031
140459,ASB6,-0.130319244,0.511423349
113263,GLCCI1,-0.136712084,0.511591539
60592,SCOC,-0.139680606,0.511634808
56942,CMC2,-0.245642064,0.511712956
83451,ABHD11,0.166766527,0.511744322
1871,E2F3,-0.134001005,0.511837483
51163,DBR1,-0.189834037,0.512068444
6489,ST8SIA1,0.149981051,0.512094591
91461,PKDCC,0.192123646,0.512231485
9946,CRYZL1,-0.134566661,0.512247531
51374,ATRAID,-0.150349103,0.51238781
54760,PCSK4,-0.561039531,0.51244931
3142,HLX,-1.144967382,0.512482216
10169,SERF2,-0.160773584,0.512520274
1974,EIF4A2,0.116574095,0.512604957
55794,DDX28,-0.168912823,0.512618958
7554,ZNF8,0.224218276,0.512655621
2811,GP1BA,0.291724376,0.512665785
284131,ENDOV,-0.147498085,0.512700953
254531,LPCAT4,-0.110813604,0.512755141
57621,ZBTB2,0.141976709,0.512767115
6814,STXBP3,0.202473901,0.512851024
56704,JPH1,-0.199017196,0.5128784
9644,SH3PXD2A,0.161243974,0.512924529
124923,RSKR,1.434088309,0.513001607
4168,MCF2,-0.311135536,0.513006322
63898,SH2D4A,-0.811594855,0.513421399
54620,FBXL19,-0.111940346,0.513531807
9337,CNOT8,-0.126089428,0.513539289
55108,BSDC1,-0.114899434,0.513605447
1948,EFNB2,0.099979298,0.513741242
389177,TMEM212,-0.448526269,0.513874787
2802,GOLGA3,0.114423103,0.513905739
4605,MYBL2,0.662191972,0.513987474
3090,HIC1,0.258856873,0.513988966
9538,EI24,0.093784008,0.514097209
80010,RMI1,-0.321614198,0.514114186
51364,ZMYND10,1.20709782,0.514134206
10196,PRMT3,-0.155012358,0.514255689
2264,FGFR4,-1.256584245,0.514272511
2019,EN1,-1.256584158,0.514272541
642658,SCX,-0.6434841,0.514278249
5481,PPID,-0.130015516,0.514387497
29953,TRHDE,-0.19406197,0.51466576
25834,MGAT4C,0.27300733,0.514889893
55773,TBC1D23,0.126443862,0.514925337
4157,MC1R,-0.966290595,0.515029814
8036,SHOC2,0.103005148,0.515089062
51651,PTRH2,0.18691353,0.515139519
401190,RGS7BP,0.088343281,0.515191016
27349,MCAT,-0.141005041,0.515217654
729438,CASTOR2,0.138801684,0.515227178
118611,C10ORF90,0.814307793,0.515295163
55698,RADIL,0.22227232,0.515307014
8914,TIMELESS,-0.380723633,0.515339353
55623,THUMPD1,-0.107193575,0.515400702
