GeneID,Symbol,Score,P-value
51248,PDZD11,-0.026696392,0.395734051
338324,S100A7A,-1.617184699,0.39578849
254048,UBN2,-0.119507722,0.39582147
83642,SELENOO,0.056357479,0.395833069
151393,RMDN2,0.110363383,0.395861168
5426,POLE,-1.520072379,0.395900565
28951,TRIB2,0.041601561,0.395916546
171568,POLR3H,0.169514662,0.395939095
2806,GOT2,0.014731771,0.396010585
9684,LRRC14,0.211925246,0.396084661
54522,ANKRD16,-0.277628152,0.396087303
23030,KDM4B,-0.067855528,0.396303072
113,ADCY7,-0.474047135,0.396308668
202243,CCDC125,0.133094028,0.396373371
4628,MYH10,-0.099560229,0.396594886
8939,FUBP3,-0.069491859,0.396706573
2825,CMKLR2,-0.232104938,0.396851737
4507,MTAP,-0.215149916,0.39702154
1340,COX6B1,0.017210684,0.397081754
8996,NOL3,0.104226119,0.397092952
84034,EMILIN2,-0.459235087,0.397136745
91252,SLC39A13,-0.475188487,0.397149397
319101,KRT73,-0.030574072,0.397216507
374882,TMEM205,0.358117587,0.397254268
9867,PJA2,0.051868759,0.397491845
1428,CRYM,0.071478239,0.397595803
144132,DNHD1,-0.282904847,0.397631609
2230,FDX1,-0.069481934,0.397650491
55154,MSTO1,0.101518328,0.397879964
23160,WDR43,0.375734596,0.397897907
8322,FZD4,0.228482027,0.397930296
7528,YY1,-0.039877859,0.398063154
136332,LRGUK,0.240455079,0.398248061
11063,SOX30,-0.695997353,0.398279793
4036,LRP2,-0.723766363,0.398418689
84869,CBR4,0.154775065,0.39846389
81855,SFXN3,-0.073397664,0.398518192
28977,MRPL42,0.037028333,0.398584751
8804,CREG1,0.085171497,0.39878826
1305,COL13A1,1.603451084,0.398827629
654231,OCM,-1.46767145,0.398852861
5763,PTMS,0.115186992,0.398946853
22894,DIS3,-0.050068404,0.399172303
9967,THRAP3,0.189271166,0.399270657
255104,TMCO4,0.013411582,0.399277643
23224,SYNE2,0.194207155,0.399295824
9100,USP10,0.003934522,0.399452449
390790,ARL5C,0.061707573,0.399534941
9961,MVP,-0.166948149,0.399552351
23443,SLC35A3,-0.223021368,0.399646796
2950,GSTP1,0.095080071,0.399760155
80208,SPG11,-0.166009939,0.399815308
6697,SPR,-0.15528077,0.399995206
7375,USP4,0.134725453,0.400044884
23189,KANK1,0.097178279,0.400153517
10345,TRDN,-1.066809121,0.400184005
84883,AIFM2,-0.419977689,0.400192639
1139,CHRNA7,-0.014233094,0.400208753
149483,CCDC17,0.185647609,0.400263769
2582,GALE,-0.103378438,0.400278347
283991,UBALD2,0.126129738,0.400369615
3357,HTR2B,1.28568906,0.400374613
8491,MAP4K3,-0.079639179,0.400402021
83989,ARB2A,0.1002505,0.400459503
5883,RAD9A,-0.259291781,0.400618436
134957,STXBP5,-0.086676621,0.400637901
57466,SCAF4,0.034660662,0.400642235
51406,NOL7,0.097844575,0.400654753
494143,CHAC2,0.316853127,0.40087421
6496,SIX3,-0.321779021,0.400881959
339778,CIMIP2C,0.991724164,0.400903219
80789,INTS5,0.085048653,0.40093289
10923,SUB1,0.086799023,0.400963956
23379,ICE1,-0.260761884,0.400966382
134728,IRAK1BP1,0.114854961,0.400998129
83452,RAB33B,0.316655619,0.401193245
10633,RASL10A,-0.483296436,0.401310367
78992,YIPF2,0.159422501,0.401369028
100113407,TMEM170B,-0.036294526,0.401521252
5709,PSMD3,0.14416456,0.401587825
124044,SPATA2L,0.295326917,0.401752509
56623,INPP5E,0.059207553,0.40176265
80267,EDEM3,-0.055827254,0.401866616
53344,CHIC1,-0.135092942,0.401925765
4306,NR3C2,0.135771454,0.402031559
163351,GBP6,-0.376673095,0.402079575
23250,ATP11A,0.016696712,0.402121204
79036,KXD1,0.01689868,0.40216439
170692,ADAMTS18,-0.325185319,0.402166228
3071,NCKAP1L,-0.772175712,0.402186537
51105,PHF20L1,0.124238878,0.402308733
28974,C19ORF53,0.219016888,0.402486694
9533,POLR1C,0.167874707,0.402592774
8669,EIF3J,-0.20441281,0.402635217
8838,CCN6,0.126367423,0.402697668
9802,DAZAP2,0.234937781,0.40270548
54453,RIN2,0.008369549,0.402725198
51362,CDC40,0.032485293,0.402837749
90317,ZNF616,-0.224490882,0.402852368
6424,SFRP4,0.765155217,0.402867214
93643,TJAP1,-0.459400047,0.403006631
163033,ZNF579,-0.05750028,0.403031323
29956,CERS2,-0.221633389,0.403055566
29089,UBE2T,-0.19708766,0.403078681
7701,ZNF142,-0.064648571,0.403106931
414918,DENND6B,-0.217456089,0.403175903
83482,SCRT1,-0.287613954,0.403180485
3363,HTR7,0.177503968,0.403215662
5024,P2RX3,-0.015888525,0.403219017
1007,CDH9,0.035906073,0.403232298
7337,UBE3A,-0.085006337,0.403268404
56107,PCDHGA9,0.334119165,0.403438289
80705,TSGA10,0.326617513,0.403530737
3299,HSF4,-1.476248167,0.403631682
128637,TBC1D20,-0.03492036,0.403858859
4606,MYBPC2,-0.280106308,0.403898185
90990,KIFC2,0.008866654,0.404058847
894,CCND2,-0.46842711,0.404068673
55157,DARS2,0.054292576,0.404076602
27090,ST6GALNAC4,0.001141835,0.404098771
219,ALDH1B1,-0.274800801,0.404103685
220004,SAXO4,0.422505824,0.40410985
285855,RPL7L1,0.231381805,0.404156262
757,TMEM50B,-0.071243013,0.404240125
5976,UPF1,-0.025731753,0.404379796
2200,FBN1,-0.025523985,0.404379923
57665,RDH14,0.251967927,0.404399852
404217,CTXN1,0.160297478,0.404404527
1488,CTBP2,0.120285954,0.404478809
4085,MAD2L1,0.032030446,0.404568496
8735,MYH13,-1.81096857,0.40464795
147841,SPC24,-0.961900678,0.404872651
54529,ASNSD1,0.145728958,0.404920134
80095,ZNF606,0.083060119,0.404980571
84319,CMSS1,-0.268563161,0.405000833
7066,THPO,0.327435847,0.405091915
51622,CCZ1,0.11775736,0.405143092
8854,ALDH1A2,0.265854576,0.405151294
286204,CRB2,-0.026140951,0.405271629
55790,CSGALNACT1,0.016664363,0.405356239
53827,FXYD5,0.039882069,0.405408887
51333,ZNF771,-0.090911084,0.40542335
57522,SRGAP1,-0.224415681,0.40550467
54101,RIPK4,-0.275713132,0.405542988
253714,MMS22L,-4.794807308,0.405581759
3338,DNAJC4,-0.008181502,0.406124409
54875,CNTLN,-0.026016176,0.406138535
23185,LARP4B,-0.061928481,0.406179932
148523,CIART,-0.138643002,0.406213935
4351,MPI,0.099345847,0.406419061
51510,CHMP5,0.030484101,0.406445492
223082,ZNRF2,0.019747882,0.406529807
10217,CTDSPL,-0.013137575,0.406733069
144193,AMDHD1,0.719334013,0.406742511
9367,RAB9A,0.259939239,0.406788098
225,ABCD2,0.010642119,0.406808996
636,BICD1,0.000548208,0.406897564
1103,CHAT,0.312827136,0.40691284
221037,JMJD1C,0.03229555,0.406957414
201266,SLC39A11,0.124314768,0.407087049
4175,MCM6,-0.585750563,0.407090826
54492,NEURL1B,-0.033895411,0.40714962
790,CAD,0.01994564,0.407173471
6621,SNAPC4,-0.222374986,0.407231027
79366,HMGN5,0.220733812,0.407253691
83933,HDAC10,0.890647535,0.407317306
132158,GLYCTK,0.035215895,0.407587638
10282,BET1,0.109654199,0.407799979
6671,SP4,0.149437071,0.407814065
5607,MAP2K5,0.052171333,0.407842813
4291,MLF1,0.526347592,0.407856673
7080,NKX2-1,0.176058786,0.408144532
219699,UNC5B,-0.333300096,0.408212206
79885,HDAC11,0.171499891,0.408232911
56267,KYAT3,-0.196328293,0.408294245
9320,TRIP12,-0.01270772,0.408344187
54850,FBXL12,0.149765994,0.408373391
1838,DTNB,-0.020615623,0.408386274
11129,CLASRP,-0.595458457,0.408412252
9358,ITGBL1,0.181964622,0.408449832
124936,CYB5D2,-0.22234998,0.408656362
195827,PRXL2C,0.371107772,0.40866368
54536,EXOC6,0.092704922,0.409027388
54974,THG1L,0.198076969,0.409031903
284161,GDPD1,0.244274367,0.409036048
48,ACO1,0.138785894,0.409251306
10946,SF3A3,0.099507556,0.40931522
2068,ERCC2,-0.051940006,0.409324001
219670,ENKUR,0.515660991,0.409519775
219736,STOX1,0.099139269,0.409701037
23241,PACS2,-0.030936055,0.409701764
80764,THAP7,0.019095526,0.409878554
90196,SYS1,0.115644227,0.409910231
64400,AKTIP,0.030111051,0.409950932
8220,ESS2,0.027079644,0.409973638
8888,MCM3AP,-0.044765799,0.410037412
1604,CD55,-0.003661716,0.410123303
4686,NCBP1,-0.027838896,0.410154226
80108,ZFP2,0.184517826,0.410203472
9721,GPRIN2,0.010504742,0.410254512
50859,SPOCK3,-0.127136469,0.410399659
170690,ADAMTS16,-0.141725269,0.41046939
24147,FJX1,-0.368303129,0.410537168
5890,RAD51B,-0.566740298,0.410711077
4171,MCM2,-0.311484765,0.410725155
145581,LRFN5,-0.037831054,0.410740207
3903,LAIR1,-0.222773704,0.410787076
55234,SMU1,0.102692005,0.410891623
3569,IL6,-1.484397213,0.410946551
1993,ELAVL2,-0.046843441,0.411187825
3454,IFNAR1,0.007079517,0.411201306
5467,PPARD,-0.179414251,0.411236679
6571,SLC18A2,-0.042026852,0.411252304
51021,MRPS16,0.485400649,0.411319918
9722,NOS1AP,-0.008688993,0.411323219
4583,MUC2,-0.619777756,0.41132437
257415,FAM133B,0.2799704,0.411349857
60685,ZFAND3,0.03263089,0.411375543
64108,RTP4,0.809298603,0.411388226
7083,TK1,-3.291859916,0.411438131
389895,HAPSTR2,0.378241269,0.411459576
63967,CLSPN,-0.788749076,0.411470896
257629,ANKS4B,-0.388388104,0.411604215
108,ADCY2,0.035625792,0.411737003
2054,STX2,-0.527690852,0.411839033
54778,RNF111,-0.023696872,0.411914886
27125,AFF4,0.027524606,0.411998343
85441,HELZ2,-0.907566041,0.412054458
949,SCARB1,-0.105154881,0.412078712
7569,ZNF182,0.060962104,0.412222062
2891,GRIA2,-0.147365634,0.412252146
142678,MIB2,0.069058408,0.412359758
203447,NRK,0.652501726,0.412423764
51332,SPTBN5,-0.875489964,0.412438656
7029,TFDP2,-0.084691032,0.412462834
57585,CRAMP1,-0.039327785,0.412516974
1365,CLDN3,-0.174042621,0.412554893
51435,SCARA3,0.312739791,0.41267541
55217,TMLHE,-0.369754427,0.41275618
65078,RTN4R,-0.234828934,0.412764889
128869,PIGU,0.213222943,0.412783006
7272,TTK,-1.531459835,0.412792788
10498,CARM1,0.139261583,0.412838241
23368,PPP1R13B,-0.054349059,0.412870911
23092,ARHGAP26,-0.00591643,0.412924982
83444,INO80B,0.145371814,0.412938548
80336,PABPC1L,0.284307133,0.4129942
5372,PMM1,0.06932545,0.41299928
6014,RIT2,0.094373028,0.413018184
6809,STX3,-0.00694677,0.413194
81545,FBXO38,-0.031550223,0.413277145
9986,RCE1,0.467900001,0.413278287
2859,GPR35,0.223431042,0.413290819
79871,RPAP2,0.17131937,0.413369244
51000,SLC35B3,0.410179639,0.413485399
4771,NF2,-0.052844327,0.413508068
123720,WHAMM,-1.175746375,0.41356833
5195,PEX14,0.158811572,0.413591074
283417,DPY19L2,0.422269095,0.413661846
54851,ANKRD49,0.13215706,0.413670678
6777,STAT5B,-0.075469626,0.413698592
63940,GPSM3,-0.178845886,0.413779239
10236,HNRNPR,0.198543212,0.41388437
64131,XYLT1,0.075346789,0.413884892
125704,DIPK1C,0.758755758,0.414066025
23270,TSPYL4,0.027120788,0.414097815
5134,PDCD2,-0.045849034,0.414180713
54849,DEF8,-0.021746485,0.414223357
1850,DUSP8,-0.127042037,0.414241263
607,BCL9,0.018584181,0.414415869
140700,SAMD10,-0.159673649,0.414473025
389434,IYD,-0.069088428,0.414487726
9984,THOC1,-0.028232438,0.414692009
79949,PLEKHS1,0.004998385,0.414762633
9148,NEURL1,0.051620983,0.414844945
7024,TFCP2,0.139889541,0.414868775
550,AUP1,0.308009817,0.414916
3925,STMN1,0.332701283,0.414928583
766,CA7,-0.832140003,0.414992314
81794,ADAMTS10,-0.889866962,0.415027778
83874,TBC1D10A,-0.051082737,0.415220267
54899,PXK,-0.091640971,0.415673981
113402,SFT2D1,-0.191799255,0.415813208
54328,GPR173,0.13483741,0.415847097
144453,BEST3,-0.480765891,0.415910211
617,BCS1L,0.307858206,0.415956466
79858,NEK11,0.321873424,0.4159675
9762,LZTS3,-0.135846484,0.415977087
51389,RWDD1,0.294193629,0.41604104
2521,FUS,0.230165638,0.416165293
51339,DACT1,0.354153092,0.416300362
80319,CXXC4,-0.118091511,0.416301736
715,C1R,-0.739573666,0.416434354
2774,GNAL,0.037755983,0.4165806
9135,RABEP1,-0.080783901,0.416669328
51659,GINS2,-1.0808282,0.416714656
746,TMEM258,0.207698932,0.416718629
1107,CHD3,0.051843821,0.416757408
84057,MND1,-0.120753214,0.416763193
830,CAPZA2,0.059697419,0.416783943
1611,DAP,0.03193731,0.41681355
51192,CKLF,-0.001970526,0.416958671
55686,MREG,-0.42867849,0.4171674
347902,AMIGO2,-0.357292294,0.417260066
7326,UBE2G1,-0.17580648,0.417336154
4298,MLLT1,0.03812177,0.417424216
440400,RNASEK,0.155331453,0.417471229
197258,FCSK,-0.112971583,0.417472104
85395,SLX9,0.145891901,0.417484666
7094,TLN1,-0.052049608,0.417534256
8812,CCNK,0.015945331,0.417610297
4354,MPP1,0.161955826,0.417872836
7547,ZIC3,0.298270784,0.417971221
57611,ISLR2,-0.064480234,0.418004386
9801,MRPL19,0.162780281,0.418081963
91050,CCDC149,0.102069973,0.418178618
54953,ODR4,0.11620263,0.418280569
6643,SNX2,0.136282298,0.4184323
84135,UTP15,0.01926581,0.418467892
124093,CCDC78,0.070948508,0.418490994
2005,ELK4,0.21354547,0.4186179
64983,MRPL32,0.236455311,0.418873736
63908,NAPB,0.031872166,0.418931432
64137,ABCG4,0.010236017,0.418935446
4887,NPY2R,-0.188374541,0.419133415
8208,CHAF1B,-0.671708899,0.419252323
84263,HSDL2,-0.21269014,0.41927337
283219,KCTD21,0.20177727,0.419372954
55181,SMG8,0.066235284,0.419431142
6891,TAP2,0.176041363,0.419439267
348938,NIPAL4,-1.152304717,0.41955516
284346,ZNF575,-0.462117576,0.419570064
1020,CDK5,0.375526515,0.419577864
758,MPPED1,-0.022553563,0.419582952
214,ALCAM,-0.012904864,0.419649456
64231,MS4A6A,0.838780339,0.419792137
10728,PTGES3,0.105306065,0.419794305
10403,NDC80,-1.3580302,0.419881077
9551,ATP5MF,0.014528464,0.419925789
55257,MRGBP,1.177368301,0.420055019
10322,SMYD5,-0.219364901,0.420110258
79759,ZNF668,-0.200804086,0.420313305
64946,CENPH,-0.810415225,0.420336542
23338,JADE2,0.049791489,0.420524742
283638,CEP170B,-0.103835434,0.420619316
252995,FNDC5,-0.052203993,0.420729286
10885,WDR3,0.180886916,0.420901929
10940,POP1,-0.395470061,0.420911493
2483,FRG1,0.195432945,0.420933309
283489,CHAMP1,0.023382113,0.420985157
339175,METTL2A,0.071277796,0.421233194
10750,GRAP,-0.03348323,0.421415275
137964,GPAT4,0.017392516,0.421445756
9217,VAPB,-0.047197959,0.42151268
84243,ZDHHC18,-0.063151106,0.421532423
79605,PGBD5,-0.059748538,0.421672783
167153,TENT2,-0.061142088,0.421752463
57335,ZNF286A,0.131854747,0.421837971
389,RHOC,-0.002652193,0.421858641
55269,PSPC1,0.12616352,0.421874575
85358,SHANK3,-0.03100679,0.422010981
340156,MYLK4,-0.990302343,0.42211417
83637,ZMIZ2,-0.094595803,0.422173169
3052,HCCS,-0.168246847,0.422250551
4650,MYO9B,-0.1876376,0.422401572
9882,TBC1D4,0.086983988,0.422497282
51665,ASB1,0.039829783,0.422543265
119392,SFR1,0.224731299,0.422568604
1743,DLST,0.072085295,0.422640776
100499483,CCDC180,0.823361875,0.422641995
7108,TM7SF2,0.281093706,0.422721733
5286,PIK3C2A,-0.079907408,0.422738263
55760,DHX32,0.001506723,0.422754823
6885,MAP3K7,-0.12172712,0.422920438
57109,REXO4,-0.434883175,0.423014716
54784,ALKBH4,-0.409287228,0.423039479
54962,TIPIN,-0.447517388,0.423093801
161176,SYNE3,-0.49413827,0.423128881
338596,ST8SIA6,-0.019122754,0.423154483
91304,TMEM259,0.039878692,0.423165331
8325,FZD8,-0.021775361,0.423180646
9537,TP53I11,0.123461361,0.423209825
387104,MTCL3,0.047031269,0.423226495
64122,FN3K,-0.117142266,0.423321651
7291,TWIST1,-0.186938867,0.423492002
9927,MFN2,0.022594726,0.423503871
2701,GJA4,1.218691025,0.423538261
79017,GGCT,-0.024473571,0.423681989
7534,YWHAZ,0.031728288,0.423698767
10813,UTP14A,0.140016506,0.423725035
4904,YBX1,0.05443727,0.423767441
56943,ENY2,0.066278236,0.424032568
7109,TRAPPC10,-0.163823189,0.424175214
6794,STK11,0.053214902,0.424230206
5151,PDE8A,-0.277405499,0.424265576
142891,SAMD8,-0.110814066,0.424522506
292,SLC25A5,-0.043600596,0.424562264
80314,EPC1,0.058488316,0.424636036
23158,TBC1D9,-0.028942878,0.424717535
3112,HLA-DOB,0.616435796,0.424857316
11276,SYNRG,0.030087248,0.424862247
9238,TBRG4,-0.013828751,0.424908227
3275,PRMT2,0.155184156,0.424915541
9382,COG1,0.063001828,0.424938053
55561,CDC42BPG,-0.32182087,0.425046632
56936,CCDC177,0.132814575,0.425095114
5514,PPP1R10,0.051349614,0.425129509
253943,YTHDF3,0.090965367,0.425139258
3741,KCNA5,0.095865376,0.425232262
148281,SYT6,-0.503098544,0.42529004
54847,SIDT1,-0.334187209,0.425714841
143570,XRRA1,0.87903244,0.425727448
10266,RAMP2,-0.283273566,0.425735228
9587,MAD2L1BP,0.017437077,0.425737835
166863,RBM46,-1.182788934,0.42587149
1947,EFNB1,-0.326229756,0.426075468
84273,NOA1,0.238023709,0.426075611
4779,NFE2L1,0.03918781,0.426208304
23034,SAMD4A,-0.163547744,0.426265569
3953,LEPR,-0.316445133,0.426311281
55966,AJAP1,-0.038790419,0.426416019
4194,MDM4,0.003619836,0.426442736
64093,SMOC1,-0.558090168,0.426573079
2941,GSTA4,0.49159411,0.426767545
89958,SAPCD2,-0.565446174,0.426815944
4580,MTX1,0.064060125,0.426894008
3038,HAS3,-0.037966228,0.426935498
24137,KIF4A,-0.613876973,0.427211576
29994,BAZ2B,0.041756246,0.427212735
64773,PCED1A,-0.038276912,0.42721874
10933,MORF4L1,0.133831273,0.427263447
100130827,SBK3,-0.137188805,0.42728073
7390,UROS,-0.034549191,0.427288967
26953,RANBP6,-0.000263158,0.427302445
54900,LAX1,-0.674872265,0.427344818
126364,LRRC25,1.147761946,0.427364076
27252,KLHL20,0.117661694,0.427368089
55722,CEP72,0.476645788,0.427423272
148581,UBE2U,-0.214073336,0.427491139
22919,MAPRE1,-0.091767661,0.427691984
5168,ENPP2,0.258072163,0.427829477
168002,DACT2,-0.045675876,0.427912417
3776,KCNK2,0.183534089,0.427983648
49856,WRAP73,0.009116609,0.428171081
1608,DGKG,-0.126910387,0.428177481
91057,CCDC34,-0.065231999,0.428207507
645426,TMEM191C,-0.221982005,0.428430859
51258,MRPL51,0.006954672,0.428452575
2583,B4GALNT1,-0.178241333,0.428488931
389549,FEZF1,-0.522319938,0.428490855
84902,CEP89,-1.3200526,0.428496085
9450,LY86,-0.47357522,0.428788237
10955,SERINC3,0.102170661,0.428804326
9962,SLC23A2,-0.000488815,0.428851975
27159,CHIA,0.528040059,0.428941577
83473,KATNAL2,0.263727352,0.429032622
27440,HDHD5,0.095257767,0.429091157
91807,MYLK3,-0.508313268,0.429149996
57489,ODF2L,-0.043866087,0.429225299
54467,ANKIB1,-0.006299532,0.42928358
153443,SRFBP1,-0.064476713,0.429415762
3547,IGSF1,0.105324458,0.429551073
388581,C1QTNF12,-0.328310322,0.429703853
643965,TMEM88B,-0.062801156,0.429858437
151449,GDF7,-0.404888859,0.429939946
63876,PKNOX2,0.152988027,0.429940501
57628,DPP10,-0.056234102,0.430197101
260425,MAGI3,0.049670457,0.430404962
51643,TMBIM4,0.100938644,0.430539876
23451,SF3B1,0.012137554,0.430708772
53346,TM6SF1,-0.17174683,0.430709764
1294,COL7A1,-0.063740798,0.430915761
261729,STEAP2,-0.118154398,0.431178943
80728,ARHGAP39,-0.115832071,0.431180273
727,C5,1.087758014,0.431291584
27293,SMPDL3B,-0.040841048,0.431763149
11019,LIAS,0.075927901,0.431801521
23122,CLASP2,-0.03497365,0.431899172
23274,CLEC16A,-0.059258265,0.431949231
23063,WAPL,-0.059614514,0.432086802
100131390,SP9,-0.234538429,0.432142015
1460,CSNK2B,0.13130447,0.432296055
63892,THADA,0.250752342,0.432349715
84669,USP32,-0.049001257,0.432350398
25829,TMEM184B,-0.123119163,0.432378955
283985,FADS6,-0.108270384,0.432470253
23341,DNAJC16,-0.017443459,0.432485422
125170,MIEF2,-0.062903092,0.432619343
5496,PPM1G,0.114979936,0.432693223
1286,COL4A4,0.089723839,0.43278049
144348,ZNF664,-0.027275903,0.432786141
7178,TPT1,0.382993611,0.43281664
11250,GPR45,0.187601526,0.432915179
219790,RTKN2,-0.767579521,0.43295991
51166,AADAT,0.685961792,0.433114149
54495,TMX3,-0.101853992,0.433394503
60492,CCDC90B,0.032457449,0.433444497
9514,GAL3ST1,-2.054576561,0.433494423
57593,EBF4,-0.394871585,0.433584713
83734,ATG10,-0.198984526,0.433627188
27092,CACNG4,-0.172986794,0.433656044
116154,PHACTR3,0.095156936,0.433702348
5236,PGM1,-0.214402232,0.433802048
7982,ST7,0.150082679,0.43383518
127435,PODN,-0.347572597,0.433868882
4337,MOCS1,0.447136631,0.433947594
6941,TCF19,-0.619101253,0.433991128
60561,RINT1,0.226743639,0.434094023
29780,PARVB,-0.284613357,0.434104438
9162,DGKI,-0.199569705,0.434250834
92106,OXNAD1,-0.074063646,0.434282825
51131,PHF11,0.784119799,0.434364414
93010,B3GNT7,-0.32956845,0.434547006
23633,KPNA6,0.017992046,0.434598099
9075,CLDN2,0.013579629,0.434628972
57038,RARS2,0.007001554,0.434784598
6059,ABCE1,0.172740948,0.434804622
5063,PAK3,0.036985262,0.434890051
360200,TMPRSS9,-1.144936531,0.434914724
57493,HEG1,-0.111694884,0.43494236
57410,SCYL1,0.228145783,0.434964073
283377,SPRYD4,0.002219327,0.434978688
440097,DBX2,0.082552739,0.43513948
5016,OVGP1,-0.26078985,0.435152977
10602,CDC42EP3,0.230828114,0.435174553
51059,FAM135B,-0.164386993,0.435199327
80823,GPRASP3,0.03020035,0.435445455
3135,HLA-G,-0.071641838,0.43554658
6691,SPINK2,-0.886764831,0.43563899
7226,TRPM2,-0.144975099,0.435643642
27122,DKK3,-0.265488882,0.435648546
283578,TMED8,0.034289894,0.435672561
4133,MAP2,0.024013899,0.435745926
84289,ING5,-0.065608316,0.435786766
11052,CPSF6,-0.008643351,0.435846844
5557,PRIM1,0.041386101,0.435878631
27130,INVS,-0.006941511,0.435970116
440730,TRIM67,-0.180642773,0.436019732
10127,ZNF263,0.047207167,0.436504641
5136,PDE1A,-0.038511649,0.43663434
55536,CDCA7L,-0.77590449,0.436706429
55888,ZKSCAN7,0.079464642,0.436761088
113802,HENMT1,-1.53498553,0.436827754
2948,GSTM4,-0.132610185,0.436882715
84940,CORO6,-1.531391283,0.436885267
4626,MYH8,-0.733123881,0.436908946
1154,CISH,-0.313718895,0.436976196
5881,RAC3,0.178783062,0.437060329
8796,SCEL,-0.765979449,0.43715636
6877,TAF5,0.138794306,0.43720009
79018,GID4,-0.009827444,0.43722737
7812,CSDE1,0.037255421,0.437343787
10620,ARID3B,0.333725307,0.437381822
7957,EPM2A,-0.980231504,0.437385146
4215,MAP3K3,-0.259398365,0.437419696
8742,TNFSF12,0.092089902,0.437475203
55591,VEZT,0.000406456,0.437510906
143888,POGLUT3,-0.120553086,0.437511032
92126,DSEL,-0.135969038,0.437533233
79066,METTL16,-0.094927633,0.437668417
112398,EGLN2,0.087819802,0.437699619
9473,THEMIS2,0.115847612,0.437779806
57819,LSM2,-0.43647569,0.437815742
6895,TARBP2,-0.052438418,0.438489035
10817,FRS3,-0.140655983,0.438569379
118788,PIK3AP1,0.055144126,0.43867824
84547,PGBD1,0.473269193,0.438702832
57215,THAP11,0.089989194,0.438736416
51096,UTP18,-0.066615908,0.438861084
10210,TOPORS,0.12671533,0.438877957
9570,GOSR2,0.225113349,0.439049154
23005,MAPKBP1,-0.003849264,0.439097996
554251,FBXO48,-0.407688247,0.439122407
348235,SKA2,0.01373809,0.439150574
54922,RASIP1,-0.270069484,0.439183328
55740,ENAH,-0.103398643,0.439225991
4004,LMO1,0.569100963,0.439247103
4817,NIT1,0.230996179,0.439451608
25904,CNOT10,0.13059212,0.439607511
170685,NUDT10,0.08405851,0.439611251
3069,HDLBP,0.059770726,0.439713808
55049,REX1BD,0.068248338,0.439902526
79670,TUT7,0.242338415,0.43994408
23408,SIRT5,0.254623992,0.440022472
25909,AHCTF1,0.033948828,0.440133849
3768,KCNJ12,-0.050219696,0.440135349
4824,NKX3-1,-0.2747515,0.440329212
23032,USP33,0.089972017,0.440460164
113612,CYP2U1,-0.114155151,0.440509299
5522,PPP2R2C,-0.030530525,0.440517505
169436,STKLD1,-0.959829444,0.440594931
80381,CD276,-0.0444072,0.440676815
7048,TGFBR2,0.108240326,0.440749637
7504,XK,0.125050193,0.440750202
6993,DYNLT1,-0.009801858,0.440792601
27242,TNFRSF21,-0.186029544,0.440831887
285313,IGSF10,-0.354462267,0.440952977
10451,VAV3,0.539752903,0.441014765
90933,TRIM41,-0.017728791,0.441244692
139065,SLITRK4,-0.03536242,0.441339457
441549,CDNF,-0.015644421,0.441443673
6714,SRC,0.062348796,0.441444665
84330,ZNF414,0.628867923,0.441543215
10692,RRH,1.062343964,0.44156479
28973,MRPS18B,0.013636136,0.441610012
119710,IFTAP,0.344668158,0.441623263
10992,SF3B2,0.108464452,0.441696274
11261,CHP1,-0.015937686,0.44171092
10171,RCL1,0.128951346,0.441847884
23225,NUP210,-0.160180228,0.441878373
91694,LONRF1,-0.045378338,0.442046585
7468,NSD2,-0.010716893,0.442060559
81555,YIPF5,0.130304827,0.44206276
126208,ZNF787,0.172336069,0.442104646
9969,MED13,-0.118518212,0.442135157
7846,TUBA1A,0.17679295,0.442200431
8417,STX7,0.085658073,0.442229073
29940,DSE,-0.063725847,0.442463447
339344,MYPOP,0.170203581,0.442651748
101,ADAM8,-0.835670927,0.442656801
342372,PKD1L3,-0.297192621,0.442719587
116138,KLHDC3,0.049298573,0.442756666
25876,SPEF1,0.362275972,0.442926551
23378,RRP8,-0.05511157,0.442946454
23307,FKBP15,0.228844231,0.442999713
22906,TRAK1,0.041313472,0.443025097
51611,DPH5,0.05924595,0.443100695
255967,PAN3,-0.006588355,0.443191627
9033,PKD2L1,0.785254962,0.443327967
57706,DENND1A,0.180789274,0.443393322
80124,VCPIP1,0.108042492,0.44346519
11044,TENT4A,-0.083229748,0.443501352
25941,TPGS2,0.007114366,0.443534767
5198,PFAS,0.161546611,0.443711317
9827,RGP1,0.06473751,0.443754754
84230,LRRC8C,-0.25590355,0.443873268
113444,SMIM12,0.269016224,0.443931698
79809,TTC21B,-0.195582818,0.443958745
51504,TRMT112,0.332414004,0.444042262
55280,CWF19L1,0.245377566,0.444126155
146760,RTN4RL1,-0.090128848,0.444222869
55829,SELENOS,0.259589809,0.444308208
64151,NCAPG,-0.23786857,0.444515982
770,CA11,0.042209725,0.444554645
639,PRDM1,0.522592515,0.444559173
254251,LCORL,0.365751331,0.444697385
84612,PARD6B,-0.101137866,0.444715987
9581,PREPL,0.02483112,0.44476024
84665,MYPN,0.052346784,0.444956952
54892,NCAPG2,-0.053729062,0.44506139
3257,HPS1,-0.361490335,0.445127874
7472,WNT2,-0.28279411,0.445172067
29883,CNOT7,-0.153016494,0.445213338
25979,DHRS7B,0.132290878,0.445384224
79639,TMEM53,0.0739653,0.445528865
3936,LCP1,-1.008785802,0.445538284
