GeneID,Symbol,Score,P-value
55773,TBC1D23,-0.021408115,0.514925337
4157,MC1R,-0.390918876,0.515029814
8036,SHOC2,-0.059381672,0.515089062
51651,PTRH2,-0.128739581,0.515139519
401190,RGS7BP,0.001671094,0.515191016
27349,MCAT,-0.152290468,0.515217654
729438,CASTOR2,0.060727732,0.515227178
118611,C10ORF90,-0.445965763,0.515295163
55698,RADIL,-0.204233836,0.515307014
8914,TIMELESS,0.25331166,0.515339353
55623,THUMPD1,-0.058269506,0.515400702
8899,PRP4K,-0.147824107,0.515474429
5729,PTGDR,0.073378247,0.515511617
6749,SSRP1,0.078260979,0.515612146
8790,FPGT,-0.002452699,0.515621923
3398,ID2,0.052399498,0.515658204
388650,DIPK1A,-0.007272915,0.515706251
5977,DPF2,0.097108691,0.515787058
57455,REXO1,-0.005335805,0.516003631
754,PTTG1IP,0.041811807,0.516070023
202559,KHDRBS2,-0.178823243,0.516199518
129684,CNTNAP5,0.077432108,0.516335379
57715,SEMA4G,-0.01167244,0.516477433
8438,RAD54L,-0.075173136,0.51648983
4499,MT1M,-0.01402855,0.51659311
94031,HTRA3,0.212895052,0.51679997
7923,HSD17B8,-0.07743753,0.516811768
57088,PLSCR4,0.001415131,0.516814538
55901,THSD1,0.210389609,0.516856667
4632,MYL1,0.749724156,0.516923493
153396,TMEM161B,0.123280719,0.517063134
57226,LYRM2,-0.056203368,0.51711479
348094,ANKDD1A,-0.249947755,0.517315506
11104,KATNA1,-0.012750605,0.517336786
23150,FRMD4B,0.018825783,0.517338969
57143,ADCK1,-0.049107675,0.517498044
7091,TLE4,-0.003554492,0.517498086
11340,EXOSC8,-0.153528418,0.51760945
23355,VPS8,0.020819349,0.518000317
100130742,LRRC69,0.258332793,0.518148504
6605,SMARCE1,-0.118900581,0.518247903
283373,ANKRD52,0.094487053,0.518263129
51430,SUCO,0.322352426,0.518406754
1123,CHN1,-0.173493425,0.51851354
9400,RECQL5,-0.039047272,0.51854472
55015,PRPF39,-0.032977801,0.518714091
1678,TIMM8A,-0.353449211,0.51876784
3785,KCNQ2,0.042491161,0.518974318
148641,SLC35F3,-0.171252305,0.518982996
10279,PRSS16,1.132597405,0.519065927
186,AGTR2,0.205376741,0.519136423
5928,RBBP4,-0.066083032,0.519169961
11018,TMED1,0.064211278,0.519171034
125058,TBC1D16,0.068739561,0.519197989
4694,NDUFA1,-0.076269,0.519301153
10741,RBBP9,0.014521442,0.519419051
2305,FOXM1,-0.114306795,0.519633014
79816,TLE6,-0.205396587,0.519717375
84240,ZCCHC9,-0.067632642,0.520093695
11156,PTP4A3,-0.208993512,0.520100542
339145,CIBAR2,-0.013484321,0.520286245
50,ACO2,-0.078958646,0.520388305
158234,TRMT10B,0.294385643,0.520419898
10630,PDPN,-0.086983879,0.520434667
26576,SRPK3,-0.67231722,0.520560753
80318,GKAP1,-0.236556162,0.520582457
22880,MORC2,0.000814234,0.520688171
5801,PTPRR,-0.030427418,0.52079976
80228,ORAI2,0.056791402,0.520856687
7424,VEGFC,-0.441696101,0.520897577
284217,LAMA1,0.019187481,0.52099132
4943,TBC1D25,0.016355511,0.521010629
9837,GINS1,-0.563344412,0.521123475
6490,PMEL,-0.863856418,0.521189657
215,ABCD1,-0.065265945,0.521247336
29911,HOOK2,-0.046561593,0.521268082
2042,EPHA3,0.00047732,0.521329327
1777,DNASE2,0.130385329,0.521385243
971,CD72,0.745963117,0.521609585
94120,SYTL3,0.389370581,0.521693207
124857,WFIKKN2,-0.471593944,0.521729814
10772,SRSF10,0.026193513,0.522000664
5927,KDM5A,0.11921918,0.52226888
84448,ABLIM2,-0.222937106,0.522345513
253725,WASHC2C,0.03300351,0.522380668
4952,OCRL,0.028468912,0.522587191
1013,CDH15,0.282606761,0.522588692
26278,SACS,0.251473264,0.52265658
9630,GNA14,0.241766287,0.522886972
200634,KRTCAP3,0.101972615,0.522901865
79864,JHY,-1.195698179,0.52296057
9810,RNF40,-0.001933211,0.523012928
80125,CCDC33,0.947781637,0.523070435
163589,TDRD5,-0.005579024,0.523140952
166785,MMAA,-0.07695361,0.523179627
11154,AP4S1,-0.003925884,0.52318297
55190,NUDT11,0.095608033,0.523211209
113000,RPUSD1,-0.277033666,0.523377164
92482,BBIP1,0.040051415,0.523417972
4967,OGDH,0.035541612,0.523484856
9200,HACD1,0.038387471,0.523494643
2139,EYA2,0.209535616,0.524036617
84063,KIRREL2,-0.734953728,0.524060797
2554,GABRA1,-0.050453312,0.524095423
54859,ELP6,0.067162672,0.524118804
11314,CD300A,0.907391016,0.524166957
23531,MMD,-0.02612395,0.524621246
167826,OLIG3,0.418964494,0.524630754
83737,ITCH,0.153478458,0.524723332
1908,EDN3,0.373102851,0.524953102
9656,MDC1,-0.101305568,0.524962705
84975,MFSD5,0.02269527,0.525147666
9493,KIF23,-0.157638127,0.525183827
131096,KCNH8,0.258232305,0.525254
726,CAPN5,-0.092942197,0.525333217
9782,MATR3,-0.000797378,0.52539077
259230,SGMS1,-0.044470368,0.52541976
5064,PALM,-0.072959858,0.525535544
117166,WFIKKN1,-0.086196688,0.525836565
84275,SLC25A33,-0.108607329,0.525906041
116461,TSEN15,-0.398021576,0.526076886
55180,LINS1,0.10946826,0.526116636
22915,MMRN1,-1.069042649,0.526212938
55014,STX17,-0.156685575,0.526287372
84269,CHCHD5,-0.027249378,0.526304513
4287,ATXN3,0.035373303,0.526335304
4674,NAP1L2,0.031299974,0.526370377
10842,PPP1R17,-1.062111108,0.526388632
65065,NBEAL1,0.281842979,0.526404056
100128731,OST4,-0.105612706,0.526529979
132789,GNPDA2,-0.013991431,0.526582674
283310,OTOGL,0.406066585,0.526724166
84340,GFM2,0.03474526,0.526754797
4883,NPR3,0.155473126,0.526763586
51633,OTUD6B,-0.016898635,0.526790226
2906,GRIN2D,-0.093921496,0.526811872
10492,SYNCRIP,0.108421326,0.526850029
29881,NPC1L1,0.623343116,0.526858799
9121,SLC16A5,0.967123105,0.526920704
51279,C1RL,-0.054799612,0.526933246
2316,FLNA,0.204130774,0.527479648
54617,INO80,0.161564517,0.527711609
123283,TARS3,0.06031797,0.527713763
25989,ULK3,0.079481685,0.527993867
57217,TTC7A,-0.03573007,0.528339523
79811,SLTM,-0.004720701,0.528416016
165055,CCDC138,-0.00921464,0.528421711
54878,DPP8,0.217869276,0.528428998
51061,TXNDC11,0.066727661,0.528555038
55596,ZCCHC8,-0.058517434,0.528639121
1351,COX8A,-0.18154204,0.528660395
10987,COPS5,0.008381488,0.528880058
9914,ATP2C2,0.448902236,0.528889442
196385,DNAH10,-0.149226107,0.528902013
440836,CIMAP1B,-0.48506709,0.528932271
11061,CNMD,0.438347597,0.5289575
6695,SPOCK1,0.01453743,0.52900572
283431,GAS2L3,0.145446695,0.529021313
23166,STAB1,-0.644837434,0.529047127
64218,SEMA4A,-0.1007696,0.529126414
6738,RO60,0.171854284,0.529161343
26271,FBXO5,-0.169985438,0.529235531
196441,ZFC3H1,0.128161303,0.529368998
27153,ZNF777,-0.040606466,0.529433594
51501,HIKESHI,-0.099791408,0.529485818
752,FMNL1,0.032975153,0.52954441
25771,TBC1D22A,-0.024271688,0.529559087
3908,LAMA2,0.194162728,0.529559667
112869,SGF29,-0.140464254,0.529566417
84186,ZCCHC7,0.003406441,0.529586716
9815,GIT2,-0.141688531,0.529624242
29123,ANKRD11,0.098785451,0.529672599
4644,MYO5A,0.04739854,0.529682809
58985,IL22RA1,-1.984840696,0.52987125
132430,PABPC4L,0.425453102,0.530107042
2785,GNG3,-0.116518219,0.530139642
26146,TRAF3IP1,0.060287793,0.530155698
59338,PLEKHA1,0.011924717,0.530224984
6921,ELOC,-0.059536864,0.530505957
400793,C1ORF226,0.262459845,0.530566848
1528,CYB5A,-0.067375742,0.53075766
116496,NIBAN1,0.828541454,0.530831332
8408,ULK1,-0.002108251,0.530953095
57531,HACE1,0.251549089,0.530961916
340595,RTL4,-0.001995569,0.531034272
64411,ARAP3,0.986311722,0.531037407
3643,INSR,0.050142973,0.531045204
440145,MZT1,-0.031530215,0.531091451
25950,RWDD3,-0.180330481,0.531209536
199990,FAAP20,-0.342250466,0.531217758
8535,CBX4,0.010988693,0.53122769
145173,B3GLCT,0.028148444,0.531332494
11172,INSL6,1.422903903,0.531338544
585,BBS4,0.073544976,0.531495101
57827,C6ORF47,-0.106468006,0.53159743
9755,TBKBP1,0.054134895,0.531665115
9804,TOMM20,-3.18366E-05,0.531787063
85004,RERG,0.13854184,0.531790919
9866,TRIM66,0.375383877,0.531817774
4026,LPP,0.10866979,0.531851336
10906,TRAFD1,-0.032646731,0.532023236
54443,ANLN,-0.192381276,0.53202774
147179,WIPF2,0.162071702,0.532069852
79837,PIP4K2C,-0.068190351,0.532101417
4914,NTRK1,0.211562893,0.532152327
57707,MEAK7,-0.011539228,0.532155977
202333,CMYA5,-0.004061155,0.532163251
9108,MTMR7,0.001110907,0.532169616
79730,NSUN7,0.00470729,0.532195645
7014,TERF2,0.038449423,0.532205678
144363,ETFRF1,0.074342769,0.532261878
55909,BIN3,0.010031545,0.532268886
90121,TSR2,0.04738265,0.532344452
204219,CERS3,0.351058318,0.532603182
29945,ANAPC4,-0.010820025,0.532634002
6352,CCL5,-0.905241546,0.532653618
8601,RGS20,0.020274157,0.532793045
55320,MIS18BP1,-0.42361739,0.532853806
285203,EOGT,0.148218753,0.532880321
57121,LPAR5,1.080065303,0.532936555
57484,RNF150,0.061413038,0.53306034
3837,KPNB1,0.041529674,0.533140596
1812,DRD1,-0.02675679,0.533193669
6016,RIT1,-0.429981691,0.533263955
7145,TNS1,0.122928488,0.533372892
387787,LIPT2,-0.015511976,0.533378758
79675,FASTKD1,0.126259644,0.533597958
1031,CDKN2C,-0.296030738,0.533626226
10390,CEPT1,-0.139199635,0.533632358
389692,MAFA,-0.00520892,0.533772987
348110,ARPIN,-0.11730406,0.533893981
29094,LGALSL,-0.003146907,0.533917656
51477,ISYNA1,-0.215711743,0.533984914
7068,THRB,-0.044267242,0.534049721
91647,ATPAF2,-0.188457942,0.534129352
6827,SUPT4H1,-0.271418716,0.534219164
2624,GATA2,-1.448460169,0.534264083
7010,TEK,0.998223702,0.534278138
9454,HOMER3,0.00343495,0.534283181
2027,ENO3,0.070132657,0.534323998
284613,CYB561D1,0.117428174,0.534438075
9048,ARTN,0.548855178,0.534669564
7520,XRCC5,0.072181898,0.534682913
57613,FAM234B,0.051333398,0.53468628
140775,SMCR8,0.129074562,0.534706981
25799,ZNF324,-0.085491602,0.534764923
23164,MPRIP,0.100462228,0.534852844
101928601,MEI4,-0.140064398,0.534898647
84138,SLC7A6OS,-0.227828617,0.53498802
80222,TARS2,-0.099394095,0.535025076
29889,GNL2,0.061433522,0.535124364
83539,CHST9,-1.255113887,0.535307852
1990,CELA1,-0.608483377,0.535368474
9325,TRIP4,0.040084656,0.535369992
81831,NETO2,0.01056017,0.535451214
51725,FBXO40,0.539480495,0.5354991
246269,AFG1L,-0.145593242,0.535564602
81570,CLPB,-0.053659176,0.535746353
4487,MSX1,-0.057511958,0.536077429
118813,ZFYVE27,-0.082162088,0.536156119
2036,EPB41L1,0.007993079,0.53639261
80020,FOXRED2,0.15054787,0.536413619
10116,FEM1B,0.160391691,0.536517766
221662,RBM24,-0.14144616,0.536567123
25921,ZDHHC5,0.08292949,0.53656958
51390,AIG1,-0.085184161,0.536582422
11000,SLC27A3,0.065809735,0.536609051
79007,DBNDD1,-0.107972097,0.536854845
84191,CIAO2A,-0.039260235,0.536915378
57562,CEP126,0.035699752,0.536928175
8498,RANBP3,-0.058429638,0.537022652
2700,GJA3,0.296995393,0.537163256
83741,TFAP2D,0.146959756,0.53726346
219287,AMER2,0.20829398,0.537432691
55602,CDKN2AIP,0.13190126,0.537555889
55034,MOCOS,0.296618449,0.537580875
27013,CNPPD1,0.107153023,0.537614008
5696,PSMB8,-0.034970323,0.537625643
11179,ZNF277,-0.198958361,0.537761931
90134,KCNH7,0.17020636,0.537770551
149954,BPIFB4,0.072497021,0.537872804
84062,DTNBP1,-0.179705966,0.538013993
51729,WBP11,0.04193741,0.538058772
41,ASIC1,-0.059028909,0.538140938
9936,CD302,0.049861194,0.538177333
79840,NHEJ1,-0.881615303,0.538194514
23584,VSIG2,0.092461211,0.538195533
7597,ZBTB25,0.279859465,0.538201155
9898,UBAP2L,0.091357273,0.538302677
199920,FYB2,0.923648552,0.538343236
2952,GSTT1,-0.294885918,0.538398531
10294,DNAJA2,0.011741384,0.538459843
1427,CRYGS,-0.465156632,0.538490713
64645,MFSD14A,0.068221024,0.538530405
2733,GLE1,-0.058066572,0.538548973
271,AMPD2,0.003386226,0.538551293
1058,CENPA,0.249211291,0.538627155
64224,HERPUD2,0.005275563,0.538757779
619208,FAM229B,-0.299528197,0.538781041
145407,ARMH4,-0.084967476,0.538944967
5602,MAPK10,-0.040792457,0.538952162
11336,EXOC3,-0.020898978,0.538992545
3360,HTR4,0.266732979,0.539076081
1118,CHIT1,-0.06608171,0.539303093
56938,BMAL2,-0.552633394,0.539309433
219402,MTIF3,-0.076341202,0.539348735
101929355,CFAP97D2,0.350720244,0.539392893
51347,TAOK3,-0.039040305,0.539616467
2767,GNA11,0.014427599,0.539808271
23335,WDR7,0.037589079,0.539848686
9230,RAB11B,-0.065416237,0.539902127
133957,CCDC127,0.051626434,0.53999214
8658,TNKS,0.196574205,0.540080383
1468,SLC25A10,-0.079134884,0.54011999
10269,ZMPSTE24,-0.014331114,0.540149411
256302,NATD1,-0.000990171,0.540155792
128338,DRAM2,0.034460063,0.540165289
2196,FAT2,-0.726288194,0.540191919
129285,PPP1R21,-0.016442277,0.540235231
3356,HTR2A,0.182906395,0.540275472
84251,SGIP1,0.177010321,0.540321862
10329,RXYLT1,0.096696539,0.540402281
84443,FRMPD3,-0.086828935,0.540456496
133584,EGFLAM,0.093727639,0.540503607
5452,POU2F2,0.0279278,0.54083982
389119,INKA1,-0.145338212,0.540912838
54879,ST7L,0.102853563,0.540935815
8120,AP3B2,-0.103156204,0.540963754
6570,SLC18A1,0.483776285,0.541048363
143098,MPP7,-0.127989003,0.541054373
5998,RGS3,0.331483963,0.541061024
79102,RNF26,-0.105481747,0.541063361
55615,PRR5,-0.080685391,0.541231477
11004,KIF2C,-1.594324247,0.541310517
10152,ABI2,-0.024416552,0.541352649
9912,ARHGAP44,-0.055239862,0.541595635
8632,DNAH17,0.047082277,0.541693856
116835,HSPA12B,-0.639617365,0.541702452
3717,JAK2,0.100140944,0.541746829
3362,HTR6,-0.170735063,0.541746843
23413,NCS1,0.000657759,0.541819229
5165,PDK3,0.096189837,0.541821981
112441434,SHLD3,0.202063664,0.541848087
84292,WDR83,-0.080397933,0.54192308
140902,R3HDML,-0.869985142,0.541977482
59284,CACNG7,0.068950319,0.542000188
547,KIF1A,0.02664952,0.542174764
8518,ELP1,-0.042217827,0.542204511
50640,PNPLA8,0.133420647,0.542647336
22890,ZBTB1,0.032151768,0.542671392
8618,CADPS,0.010140084,0.542716187
7862,BRPF1,-0.043527283,0.54282361
55140,ELP3,-0.060877018,0.543050084
152189,CMTM8,-0.310842715,0.543145237
80313,LRRC27,0.069383922,0.543198805
29960,MRM2,-0.046840481,0.543304419
9836,LCMT2,-0.10058224,0.543489896
55208,DCUN1D2,-0.003553833,0.543516696
7743,ZNF189,0.025700492,0.543799669
8862,APLN,-0.131116422,0.543854342
112770,GLMP,-0.060718134,0.543965849
55778,ZNF839,0.118493974,0.544059923
669,BPGM,-0.004842839,0.544078705
9813,EFCAB14,0.156497656,0.544121888
283232,TMEM80,-0.095455843,0.544167507
8844,KSR1,-0.006067924,0.544245705
2250,FGF5,0.26200858,0.54440752
79054,TRPM8,-1.130830343,0.544442743
10072,DPP3,-0.196255358,0.544721638
11322,TMC6,-0.772878137,0.544745327
643155,SMIM15,0.036168065,0.544749712
80067,DCAF17,-0.062935353,0.544772677
10201,NME6,-0.519580441,0.544823977
27086,FOXP1,0.078639125,0.54491411
23630,KCNE5,-0.037863602,0.54491818
79038,ZFYVE21,0.035262949,0.544958175
59341,TRPV4,-0.393865241,0.545075051
338382,RAB7B,0.242342276,0.545237104
54942,ABITRAM,0.029743667,0.545548865
51588,PIAS4,-0.164858477,0.545579955
25817,TAFA5,-0.051146326,0.545717618
9860,LRIG2,0.183103122,0.545738276
54836,BSPRY,0.609082096,0.545814738
51752,ERAP1,0.190012671,0.545850524
51586,MED15,0.04865851,0.545884456
202018,TAPT1,0.06348844,0.545931864
79774,GRTP1,-0.055522687,0.545973572
10768,AHCYL1,0.155663917,0.546000512
91768,CABLES1,0.058224671,0.546111302
8394,PIP5K1A,0.134435165,0.546296568
51324,SPG21,-0.077099259,0.54635754
84245,MRI1,-0.003283861,0.546375266
23133,PHF8,0.08502312,0.54650065
4097,MAFG,0.135085172,0.546641582
121274,ZNF641,-0.380042857,0.546757702
440503,PLIN5,-1.192792441,0.546780945
440279,UNC13C,-0.078943866,0.546904992
10745,PHTF1,-0.196941032,0.54694997
25873,RPL36,-0.262889789,0.546972465
8994,LIMD1,0.015764763,0.546986285
115584,SLC5A11,-0.290398459,0.547036493
79581,SLC52A2,0.334336177,0.547126109
11097,NUP42,-0.005723796,0.547202702
27246,RNF115,-0.104650424,0.547295382
10060,ABCC9,-0.357634066,0.547458586
768211,RELL1,0.232113647,0.547585345
6604,SMARCD3,-0.064228433,0.547657515
1017,CDK2,0.473380397,0.547705826
5728,PTEN,0.049552144,0.547722352
54881,TEX10,0.077624843,0.547759718
165918,RNF168,0.014268299,0.548033044
387119,CEP85L,0.164187944,0.548063263
29894,CPSF1,0.027484909,0.548186512
83593,RASSF5,-0.032053425,0.548285843
55565,ZNF821,-0.139613491,0.548359892
163183,SYNE4,-0.601360301,0.548774389
55251,PCMTD2,-0.004579364,0.548799282
79576,NKAP,-0.063182167,0.548826464
3006,H1-2,0.005933564,0.548844003
2734,GLG1,0.064339252,0.548930012
5150,PDE7A,0.052748712,0.549096042
283953,TMEM114,0.200646501,0.549112702
8828,NRP2,0.06128231,0.549131004
79088,ZNF426,0.01102936,0.549238736
219793,TBATA,0.076676633,0.549265432
10309,CCNO,0.045156034,0.549300373
51116,MRPS2,0.081146161,0.549344231
5733,PTGER3,0.032318382,0.54952936
84270,CARD19,-1.10068853,0.549610977
55063,ZCWPW1,-0.146954765,0.549669533
79364,ZXDC,0.102450291,0.549903008
64399,HHIP,0.074298582,0.550075294
4624,MYH6,0.571573073,0.550211271
1306,COL15A1,-0.739545364,0.550274748
55282,LRRC36,-0.295107964,0.550428918
79781,IQCA1,-0.074098134,0.55045231
153090,DAB2IP,-0.014343427,0.550497303
3185,HNRNPF,0.128949893,0.550564401
51537,MTFP1,-0.323694526,0.550734023
51126,NAA20,0.183234897,0.550788537
3972,LHB,-0.278729146,0.550793295
55975,KLHL7,0.13845034,0.55081338
23474,ETHE1,-0.070078819,0.551172934
153768,PRELID2,-0.542146352,0.55117388
84992,PIGY,-0.136150544,0.551282445
10240,MRPS31,-0.13125056,0.551335572
29841,GRHL1,0.085184055,0.55135861
729515,TMEM242,-0.051147023,0.551425182
8909,ENDOU,0.432195931,0.551530587
26050,SLITRK5,-0.075441002,0.55156224
339345,NANOS2,0.157162515,0.551641463
391356,PTRHD1,-0.291152139,0.551674699
10139,ARFRP1,-0.332133086,0.551845478
6284,S100A13,-0.325085107,0.55188383
51534,VTA1,0.027420336,0.552077222
10265,IRX5,-0.088020968,0.552084605
27152,INTU,0.039636934,0.552105478
80821,DDHD1,0.020542996,0.552129006
23012,STK38L,0.019608058,0.552156863
79600,TCTN1,-0.108903895,0.552246203
5795,PTPRJ,0.106398619,0.552267008
10044,SH2D3C,-0.187534419,0.552270931
11338,U2AF2,-0.003912456,0.552595506
54557,SGTB,0.009572501,0.552833203
113115,MTFR2,0.18981342,0.552867233
4759,NEU2,-0.335998633,0.552875638
375387,NRROS,-0.121880673,0.553249456
9902,MRC2,0.158912825,0.553440294
54665,RSBN1,0.016511677,0.553541699
11078,TRIOBP,0.084186402,0.553550086
9958,USP15,-0.005769476,0.553554556
163732,CITED4,-0.392541833,0.553934905
221692,PHACTR1,-0.058007396,0.553945004
94234,FOXQ1,0.133116083,0.553964768
284654,RSPO1,-0.341923997,0.554361441
140831,ZSWIM3,0.010568231,0.554430427
4218,RAB8A,-0.132856879,0.554521595
10260,DENND4A,0.137133269,0.554763558
5511,PPP1R8,0.019262294,0.554769911
6442,SGCA,0.13370426,0.554870342
51103,NDUFAF1,-0.213682066,0.555175855
26002,MOXD1,0.221874323,0.555186333
8643,PTCH2,-0.249244679,0.555215286
93589,CACNA2D4,-0.221929628,0.555288117
389610,XKR5,0.274645068,0.555343169
51286,CEND1,-0.234633211,0.555361237
5425,POLD2,0.047062866,0.555609834
283229,CRACR2B,-0.623346326,0.555675174
79587,CARS2,-0.019742354,0.555796074
7342,UBP1,-0.060332424,0.555834393
29952,DPP7,0.047589606,0.555880883
90204,ZSWIM1,-0.158620248,0.55635671
87178,PNPT1,-0.111834864,0.556410058
57130,ATP13A1,0.118239423,0.556418679
54903,MKS1,0.062252717,0.556448554
91544,UBXN11,0.019034927,0.556594524
8813,DPM1,-0.105742415,0.556607323
6556,SLC11A1,-0.143662639,0.556649085
79731,NARS2,0.110210616,0.556797322
374407,DNAJB13,0.092565887,0.556886209
128553,TSHZ2,-0.149274134,0.557051951
22823,MTF2,0.015422489,0.55709648
7423,VEGFB,-0.12720922,0.557139745
29058,TMEM230,-0.022611469,0.557163518
80254,CEP63,-0.015284339,0.557297939
339896,GADL1,0.006245172,0.557492279
147463,ANKRD29,-0.043005791,0.557561186
8428,STK24,0.002746909,0.557562779
387885,CFAP73,-0.432855784,0.557602313
9182,RASSF9,-0.258789388,0.557695157
92345,NAF1,0.343054733,0.557825777
55113,XKR8,0.054306233,0.557896883
55116,TMEM39B,-0.185962327,0.557933229
23348,DOCK9,-0.038964039,0.557979658
23223,RRP12,0.004525423,0.558104743
57176,VARS2,-0.203672964,0.55815787
2281,FKBP1B,-0.178654146,0.558218138
51132,RLIM,0.121525825,0.558224486
29121,CLEC2D,-1.04586786,0.55833318
27289,RND1,0.054653365,0.558389987
54675,CRLS1,0.033971297,0.558405423
79050,NOC4L,-0.056094977,0.558503959
2037,EPB41L2,-0.11941937,0.558529272
493869,GPX8,-0.077168671,0.55853034
79694,MANEA,-0.038431065,0.558677301
7270,TTF1,0.311767062,0.558760382
9787,DLGAP5,-0.958377899,0.558775356
160364,CLEC12A,-0.103189842,0.558792286
126789,PUSL1,-0.44873379,0.559021135
163087,ZNF383,-0.036961533,0.559062124
141,ADPRH,-0.027560381,0.559222255
7551,ZNF3,-0.085092536,0.559368848
6480,ST6GAL1,-0.092072904,0.559535477
27340,UTP20,0.088782708,0.559625042
154807,VKORC1L1,0.019867644,0.559658679
23143,LRCH1,-0.016766225,0.559890962
23082,PPRC1,0.094011606,0.559939837
122416,ANKRD9,-0.348377244,0.560260877
53349,ZFYVE1,-0.069853893,0.560273077
64789,EXO5,0.144701166,0.560287971
9050,PSTPIP2,-0.347295861,0.56031709
8563,THOC5,-0.009512158,0.560336911
114784,CSMD2,0.349244282,0.560342688
55308,DDX19A,0.116206663,0.560560892
55622,TTC27,-0.13632275,0.560625149
5090,PBX3,-0.159905246,0.560693293
84216,TMEM117,-0.120717594,0.560791829
64781,CERK,-0.098358635,0.561006134
4691,NCL,0.065889775,0.561018292
10423,CDIPT,-0.039574017,0.561236044
2151,F2RL2,-0.522007852,0.561327237
486,FXYD2,-0.895200744,0.561403543
9002,F2RL3,0.57037224,0.561539735
2631,NIPSNAP2,0.007558725,0.561579106
3742,KCNA6,-0.00910937,0.561696506
3276,PRMT1,-0.11650313,0.56171416
55048,VPS37C,-0.176353932,0.5618382
9453,GGPS1,-0.070743239,0.5618689
54752,FNDC8,-0.452344682,0.561873699
2995,GYPC,0.09475336,0.561888095
2395,FXN,-0.382149567,0.561933483
55530,SVOP,-0.045046332,0.562292675
11101,ATE1,0.062551652,0.562331452
3800,KIF5C,0.068661255,0.562459619
1021,CDK6,0.201612502,0.562583085
1820,ARID3A,0.358571564,0.562692318
54576,UGT1A8,-1.221539682,0.562751201
11213,IRAK3,-0.558559858,0.562898115
653361,NCF1,-0.422640374,0.562920464
23155,CLCC1,-0.040279088,0.562939707
57446,NDRG3,-0.09257557,0.562982841
51776,MAP3K20,0.202035531,0.563018847
4584,MUC3A,0.672248111,0.563376364
100129969,SPATA31F3,0.253844729,0.563421994
23026,MYO16,-0.136609871,0.56362008
89887,ZNF628,0.116293878,0.56370261
2572,GAD2,0.087164448,0.563887884
146857,SLFN13,0.242928272,0.563950316
57409,MIF4GD,-0.029591244,0.56397331
5612,THAP12,-0.037185197,0.564163033
51663,ZFR,0.084373435,0.564260807
440026,TMEM41B,-0.068704082,0.564316104
79070,POGLUT2,0.003797755,0.564414319
285782,CAGE1,0.476839118,0.564509967
168455,CCDC71L,0.033037527,0.564672209
334,APLP2,-0.023762971,0.56468662
27044,SND1,-0.018278172,0.564700823
80344,DCAF11,-0.163821682,0.564720141
26112,CCDC69,-0.322788061,0.564868815
84530,SRRM4,0.204937956,0.564868944
91966,EOLA1,-0.297326007,0.565176149
56683,CFAP298,0.035120302,0.565224912
284069,FAM171A2,-0.029701129,0.565229008
10762,NUP50,0.082697394,0.565252143
388531,RGS9BP,0.341980591,0.565280851
283643,TEDC1,-0.406567465,0.565293322
5796,PTPRK,0.070964996,0.565361774
151648,SGO1,-0.456974758,0.565382953
5500,PPP1CB,0.025046635,0.565482211
388115,CCDC9B,0.109031074,0.565582487
90956,ADCK2,-0.101219008,0.565629533
143162,FRMPD2,0.080309049,0.565789743
222584,FAM83B,0.288736909,0.56583695
51307,FAM53C,0.081608766,0.56587803
92922,CCDC102A,-0.115209217,0.565932137
57587,CFAP97,-0.069993063,0.565944714
348487,FAM131C,-0.330139203,0.565981941
55969,RAB5IF,-0.042073088,0.56613337
4939,OAS2,1.306854311,0.566158054
4665,NAB2,0.316503678,0.566215075
6257,RXRB,-0.136328253,0.566249522
1773,DNASE1,-0.039978185,0.566280867
84910,TMEM87B,-0.08384948,0.566327301
29926,GMPPA,-0.098526078,0.566367878
9557,CHD1L,0.104600584,0.566474564
29071,C1GALT1C1,-0.152510057,0.566577155
92703,TMEM183A,-0.002513272,0.56658233
81576,YJU2B,-0.156880082,0.566848144
55683,KANSL3,0.015153388,0.566914735
389161,ANKUB1,0.832567236,0.567056198
9889,ZBED4,0.15849905,0.567285321
123803,NTAN1,0.02266488,0.567320287
84498,FAM120B,0.030485361,0.567332678
130502,TTC32,-0.326100262,0.567493138
60312,AFAP1,0.047438394,0.567497913
124602,KIF19,-0.006860988,0.567531131
93210,PGAP3,-0.160025598,0.567637122
23196,FAM120A,0.033730976,0.567655664
57465,TBC1D24,-0.000320283,0.567677175
2581,GALC,0.015125363,0.567839163
169714,QSOX2,-0.045964437,0.567892438
84541,KBTBD8,-0.049431418,0.567954035
29941,PKN3,-0.477284071,0.568165426
84925,SLC49A4,-0.028450259,0.56835791
9258,MFHAS1,0.078428702,0.568379146
56126,PCDHB10,-0.064756877,0.56840069
7205,TRIP6,-0.121831105,0.568449908
6327,SCN2B,-0.101738815,0.568465216
56110,PCDHGA5,0.034047378,0.568514623
116085,SLC22A12,0.688881038,0.568626486
64327,LMBR1,-0.135991111,0.568638488
84342,COG8,-0.217229072,0.568673478
23221,RHOBTB2,0.009936323,0.568725217
80223,RAB11FIP1,-0.122231201,0.568870016
10806,SDCCAG8,-0.358231832,0.568872
162989,DEDD2,0.161412183,0.569154711
399818,EEF1AKMT2,-0.015018332,0.569166265
7264,GFUS,-0.221291438,0.569311914
101928991,CCDC92B,-0.115286753,0.569402326
10226,PLIN3,-0.068964011,0.569448495
